sensor_type,device_type,timestamps,seconds_elapsed,lux
light,smartphone,1654705770801907200,556.3639072265624,148.028
light,smartphone,1654705770961906700,556.5239067382812,112.995
light,smartphone,1654705771121907500,556.6839074707032,110.025
light,smartphone,1654705771281909500,556.8439094238281,115.020
light,smartphone,1654705771441901000,557.0039011230468,119.003
light,smartphone,1654705771601907700,557.1639077148437,123.998
light,smartphone,1654705771761914400,557.3239143066406,127.980
light,smartphone,1654705771921912000,557.483912109375,120.015
light,smartphone,1654705772121906200,557.68390625,108.000
light,smartphone,1654705772281907500,557.8439074707031,109.013
light,smartphone,1654705772441893000,558.0038930664062,149.985
light,smartphone,1654705772601907000,558.1639069824218,154.980
light,smartphone,1654705772761906400,558.3239064941406,206.010
light,smartphone,1654705772921906400,558.4839064941406,245.025
light,smartphone,1654705773081910800,558.6439108886718,207.968
light,smartphone,1654705773241909000,558.8039089355469,206.010
light,smartphone,1654705773401908000,558.9639079589844,218.025
light,smartphone,1654705773561907200,559.1239072265626,306.990
light,smartphone,1654705773721906700,559.2839067382813,271.013
light,smartphone,1654705773881906700,559.4439067382813,255.015
light,smartphone,1654705774041908200,559.603908203125,285.997
light,smartphone,1654705774361893000,559.9238930664062,282.015
light,smartphone,1654705774521915000,560.0839147949218,132.030
light,smartphone,1654705774681906200,560.24390625,74.993
light,smartphone,1654705774841906700,560.4039067382812,63.990
light,smartphone,1654705775001907500,560.5639074707032,60.008
light,smartphone,1654705775161907200,560.7239072265625,45.968
light,smartphone,1654705775321899300,560.8838991699218,41.985
light,smartphone,1654705775481906700,561.0439067382813,39.015
light,smartphone,1654705775641906400,561.2039064941406,40.028
light,smartphone,1654705775801910000,561.3639099121094,40.972
light,smartphone,1654705775961909800,561.5239096679687,38.003
light,smartphone,1654705776121910000,561.6839099121094,40.028
light,smartphone,1654705776441906400,562.0039064941407,40.972
light,smartphone,1654705776601906200,562.16390625,39.015
light,smartphone,1654705777081907200,562.6439072265625,36.990
light,smartphone,1654705777241909500,562.8039094238281,40.028
light,smartphone,1654705777881906700,563.4439067382813,39.015
light,smartphone,1654705778041939700,563.6039396972657,38.003
light,smartphone,1654705778201906200,563.76390625,36.990
light,smartphone,1654705778361906400,563.9239064941406,39.015
light,smartphone,1654705778521915000,564.0839147949218,36.990
light,smartphone,1654705778681909800,564.2439096679688,38.003
light,smartphone,1654705778841906700,564.4039067382812,36.990
light,smartphone,1654705779161906700,564.7239067382812,38.003
light,smartphone,1654705779321909800,564.8839096679687,35.033
light,smartphone,1654705779481906400,565.0439064941406,35.978
light,smartphone,1654705779641906400,565.2039064941406,38.003
light,smartphone,1654705779801910300,565.36391015625,35.978
light,smartphone,1654705780281906700,565.8439067382812,38.003
light,smartphone,1654705780441907200,566.0039072265625,36.990
light,smartphone,1654705780761906400,566.3239064941406,38.003
light,smartphone,1654705780921907200,566.4839072265625,36.990
light,smartphone,1654705781241910500,566.8039106445312,38.003
light,smartphone,1654705781401911300,566.9639113769531,36.990
light,smartphone,1654705781561906700,567.1239067382812,38.003
light,smartphone,1654705781721906400,567.2839064941406,39.015
light,smartphone,1654705781881894000,567.4438937988281,36.990
light,smartphone,1654705782041907200,567.6039072265625,38.003
light,smartphone,1654705782201906400,567.7639064941407,36.990
light,smartphone,1654705782361906400,567.9239064941406,38.003
light,smartphone,1654705782521910500,568.0839106445312,35.978
light,smartphone,1654705782681910500,568.2439106445313,38.003
light,smartphone,1654705782841894100,568.4038940429688,39.015
light,smartphone,1654705783001910000,568.5639099121094,36.990
light,smartphone,1654705783161907200,568.7239072265625,35.978
light,smartphone,1654705783481906000,569.0439060058594,36.990
light,smartphone,1654705784121907000,569.6839069824218,35.978
light,smartphone,1654705784281909000,569.8439089355469,38.003
light,smartphone,1654705784441906000,570.0039060058593,36.990
light,smartphone,1654705785081909200,570.6439091796875,35.978
light,smartphone,1654705785401908000,570.9639079589844,36.990
light,smartphone,1654705785561898000,571.1238979492188,35.978
light,smartphone,1654705785721908700,571.2839086914063,36.990
light,smartphone,1654705785881908000,571.4439079589844,35.978
light,smartphone,1654705786521916000,572.083916015625,36.990
light,smartphone,1654705787001911800,572.5639118652343,35.978
light,smartphone,1654705787161914600,572.7239145507813,39.015
light,smartphone,1654705787321916400,572.8839165039062,36.990
light,smartphone,1654705787481902600,573.0439025878907,35.978
light,smartphone,1654705788121911000,573.6839111328125,36.990
light,smartphone,1654705788281908000,573.8439079589843,35.978
light,smartphone,1654705788441909500,574.0039094238281,35.033
light,smartphone,1654705788601912600,574.1639125976562,36.990
light,smartphone,1654705788921911600,574.4839116210937,38.003
light,smartphone,1654705789081911000,574.6439111328125,35.978
light,smartphone,1654705789401894700,574.9638947753906,36.990
light,smartphone,1654705789561908700,575.1239086914062,35.978
light,smartphone,1654705789721912800,575.2839128417969,36.990
light,smartphone,1654705789881908200,575.443908203125,35.978
light,smartphone,1654705790201908200,575.763908203125,35.033
light,smartphone,1654705790361896700,575.9238967285156,34.020
light,smartphone,1654705790521915000,576.0839147949218,35.978
light,smartphone,1654705790681912300,576.2439123535156,35.033
light,smartphone,1654705791161908500,576.7239084472657,31.995
light,smartphone,1654705791321896000,576.8838959960938,35.033
light,smartphone,1654705791801916000,577.363916015625,34.020
light,smartphone,1654705791961912000,577.523912109375,33.007
light,smartphone,1654705792121911000,577.6839111328125,35.033
light,smartphone,1654705792281911300,577.8439113769531,31.995
light,smartphone,1654705792441908000,578.0039079589844,28.013
light,smartphone,1654705792761908200,578.323908203125,27.000
light,smartphone,1654705792921908500,578.4839084472657,25.988
light,smartphone,1654705793081911800,578.6439118652344,27.000
light,smartphone,1654705793561913000,579.1239130859375,28.013
light,smartphone,1654705793721916200,579.2839162597656,25.988
light,smartphone,1654705793881908200,579.443908203125,27.000
light,smartphone,1654705794201908000,579.7639079589844,25.988
light,smartphone,1654705794361907700,579.9239077148437,27.000
light,smartphone,1654705794681908700,580.2439086914062,25.988
light,smartphone,1654705794841908000,580.4039079589844,27.000
light,smartphone,1654705795161909200,580.7239091796876,28.013
light,smartphone,1654705795961899500,581.5238994140625,27.000
light,smartphone,1654705796601908500,582.1639084472656,28.013
light,smartphone,1654705796761908200,582.323908203125,27.000
light,smartphone,1654705796921895000,582.4838950195312,24.975
light,smartphone,1654705797081912000,582.643912109375,27.000
light,smartphone,1654705797561908500,583.1239084472656,28.013
light,smartphone,1654705797721908500,583.2839084472656,27.000
light,smartphone,1654705797881895000,583.4438950195313,28.013
light,smartphone,1654705798041909000,583.6039089355469,27.000
light,smartphone,1654705798201916200,583.7639162597657,29.025
light,smartphone,1654705798361917000,583.9239169921875,27.000
light,smartphone,1654705798681908700,584.2439086914062,28.013
light,smartphone,1654705798841896200,584.4038962402344,27.000
light,smartphone,1654705799001912300,584.5639123535157,28.013
light,smartphone,1654705799321908500,584.8839084472656,24.975
light,smartphone,1654705799481908200,585.043908203125,27.000
light,smartphone,1654705799641910000,585.2039099121093,28.013
light,smartphone,1654705799801897700,585.3638977050781,27.000
light,smartphone,1654705799961913300,585.5239133300781,25.988
light,smartphone,1654705800121912300,585.6839123535157,28.013
light,smartphone,1654705800281917700,585.8439177246094,27.000
light,smartphone,1654705800601913300,586.1639133300781,25.988
light,smartphone,1654705800761895400,586.3238955078125,28.013
light,smartphone,1654705800921908000,586.4839079589843,27.000
light,smartphone,1654705801081911800,586.6439118652344,28.013
light,smartphone,1654705801241911800,586.8039118652343,25.988
light,smartphone,1654705801561908500,587.1239084472656,27.000
light,smartphone,1654705801881914000,587.4439140625,28.013
light,smartphone,1654705802041908500,587.6039084472657,27.000
light,smartphone,1654705802361912000,587.923912109375,28.013
light,smartphone,1654705802521903000,588.0839030761719,27.000
light,smartphone,1654705802841894400,588.4038942871093,31.995
light,smartphone,1654705803041908200,588.603908203125,45.968
light,smartphone,1654705803201911600,588.7639116210937,74.993
light,smartphone,1654705803361912000,588.923912109375,83.025
light,smartphone,1654705803521910000,589.0839099121093,132.030
light,smartphone,1654705803681912300,589.2439123535156,163.013
light,smartphone,1654705803841934600,589.4039345703125,175.028
light,smartphone,1654705804001908200,589.563908203125,182.993
light,smartphone,1654705804161908500,589.7239084472657,175.973
light,smartphone,1654705804321909200,589.8839091796875,164.025
light,smartphone,1654705804481911800,590.0439118652343,153.023
light,smartphone,1654705804641956900,590.2039567871094,126.023
light,smartphone,1654705804801912300,590.3639123535156,110.025
light,smartphone,1654705804961907700,590.5239077148437,99.023
light,smartphone,1654705805121911800,590.6839118652343,89.033
light,smartphone,1654705805281915400,590.8439152832032,83.025
light,smartphone,1654705805441913600,591.0039135742187,81.000
light,smartphone,1654705805601908500,591.1639084472656,79.988
light,smartphone,1654705805761908500,591.3239084472656,78.030
light,smartphone,1654705806081908700,591.6439086914063,77.018
light,smartphone,1654705806401912000,591.963912109375,93.015
light,smartphone,1654705806561912800,592.1239128417968,236.993
light,smartphone,1654705806721909200,592.2839091796875,240.975
light,smartphone,1654705806881908200,592.443908203125,214.988
light,smartphone,1654705807041908700,592.6039086914062,200.003
light,smartphone,1654705807201908500,592.7639084472656,243.000
light,smartphone,1654705807361908200,592.923908203125,186.030
light,smartphone,1654705807521911000,593.0839111328125,154.980
light,smartphone,1654705807681912600,593.2439125976563,147.015
light,smartphone,1654705807881911800,593.4439118652343,133.988
light,smartphone,1654705808041908700,593.6039086914062,131.018
light,smartphone,1654705808201909200,593.7639091796875,106.988
light,smartphone,1654705808361912000,593.923912109375,100.980
light,smartphone,1654705808521911600,594.0839116210938,99.968
light,smartphone,1654705808681908500,594.2439084472657,100.980
light,smartphone,1654705808841908200,594.403908203125,95.985
light,smartphone,1654705809001912300,594.5639123535157,92.003
light,smartphone,1654705809161912300,594.7239123535156,89.978
light,smartphone,1654705809321912000,594.883912109375,85.995
light,smartphone,1654705809481912600,595.0439125976562,87.007
light,smartphone,1654705809641908700,595.2039086914062,88.020
light,smartphone,1654705809961908000,595.5239079589844,89.033
light,smartphone,1654705810281912600,595.8439125976563,89.978
light,smartphone,1654705810441917000,596.0039169921876,89.033
light,smartphone,1654705810601909000,596.1639089355468,89.978
light,smartphone,1654705810761908000,596.3239079589844,87.007
light,smartphone,1654705810921908000,596.4839079589843,84.983
light,smartphone,1654705811081908200,596.643908203125,85.995
light,smartphone,1654705811241908000,596.8039079589844,84.983
light,smartphone,1654705811401908200,596.963908203125,82.013
light,smartphone,1654705811561918200,597.1239182128907,83.025
light,smartphone,1654705811721912600,597.2839125976562,82.013
light,smartphone,1654705812201908000,597.7639079589844,81.000
light,smartphone,1654705812361909000,597.9239089355468,79.988
light,smartphone,1654705812521895200,598.0838952636718,81.000
light,smartphone,1654705812681908700,598.2439086914062,79.988
light,smartphone,1654705813001911800,598.5639118652343,78.975
light,smartphone,1654705813321909200,598.8839091796875,79.988
light,smartphone,1654705813641908200,599.203908203125,77.018
light,smartphone,1654705813961908700,599.5239086914063,81.000
light,smartphone,1654705814121910500,599.6839106445312,95.985
light,smartphone,1654705814281911300,599.8439113769531,94.973
light,smartphone,1654705814441897500,600.0038974609375,92.003
light,smartphone,1654705814601909200,600.1639091796875,83.025
light,smartphone,1654705815401896000,600.9638959960937,83.970
light,smartphone,1654705815561908500,601.1239084472656,84.983
light,smartphone,1654705815721911600,601.2839116210937,82.013
light,smartphone,1654705815881911300,601.4439113769531,83.025
light,smartphone,1654705816041909800,601.6039096679688,88.020
light,smartphone,1654705816201909200,601.7639091796875,95.985
light,smartphone,1654705816361895200,601.9238952636719,104.018
light,smartphone,1654705816521908500,602.0839084472656,116.978
light,smartphone,1654705816681909800,602.2439096679688,153.023
light,smartphone,1654705816841908500,602.4039084472656,216.000
light,smartphone,1654705817001907700,602.5639077148437,295.988
light,smartphone,1654705817161910800,602.7239108886719,386.033
light,smartphone,1654705817321911300,602.8839113769532,564.030
light,smartphone,1654705817481909800,603.0439096679687,795.015
light,smartphone,1654705817641909000,603.2039089355469,889.988
light,smartphone,1654705817801910800,603.3639108886719,900.990
light,smartphone,1654705817961909200,603.5239091796875,785.970
light,smartphone,1654705818121909500,603.6839094238281,537.975
light,smartphone,1654705818281909500,603.8439094238281,450.968
light,smartphone,1654705818441910500,604.0039106445313,369.023
light,smartphone,1654705818601912000,604.163912109375,364.973
light,smartphone,1654705818761909200,604.3239091796875,308.003
light,smartphone,1654705818921908700,604.4839086914062,278.978
light,smartphone,1654705819081909500,604.6439094238282,252.990
light,smartphone,1654705819241910300,604.80391015625,255.015
light,smartphone,1654705819401915100,604.9639150390625,272.025
light,smartphone,1654705819561900800,605.1239008789063,234.968
light,smartphone,1654705819721896700,605.2838967285156,219.983
light,smartphone,1654705819881896400,605.443896484375,191.970
light,smartphone,1654705820201912300,605.7639123535156,170.978
light,smartphone,1654705820361912300,605.9239123535157,143.033
light,smartphone,1654705820521908200,606.083908203125,143.978
light,smartphone,1654705820681908200,606.243908203125,163.013
light,smartphone,1654705820841908500,606.4039084472656,157.005
light,smartphone,1654705821001895700,606.5638957519532,144.990
light,smartphone,1654705821161909200,606.7239091796876,135.000
light,smartphone,1654705821321908200,606.883908203125,42.998
light,smartphone,1654705821481908200,607.043908203125,47.993
light,smartphone,1654705821641912800,607.2039128417969,45.023
light,smartphone,1654705821801911600,607.3639116210937,138.982
light,smartphone,1654705821961895400,607.5238955078125,143.978
light,smartphone,1654705822121909000,607.6839089355469,142.020
light,smartphone,1654705822281912600,607.8439125976563,146.003
light,smartphone,1654705822441907700,608.0039077148438,142.020
light,smartphone,1654705822601908500,608.1639084472656,146.003
light,smartphone,1654705822761908200,608.323908203125,141.008
light,smartphone,1654705822921895000,608.4838950195312,143.033
light,smartphone,1654705823081917000,608.6439169921875,142.020
light,smartphone,1654705823241908500,608.8039084472656,141.008
light,smartphone,1654705823401908200,608.963908203125,144.990
light,smartphone,1654705823561908500,609.1239084472656,142.020
light,smartphone,1654705823721908500,609.2839084472656,146.003
light,smartphone,1654705823881896000,609.4438959960937,143.033
light,smartphone,1654705824041908200,609.603908203125,141.008
light,smartphone,1654705824201909000,609.7639089355469,143.033
light,smartphone,1654705824361912300,609.9239123535157,142.020
light,smartphone,1654705824681908500,610.2439084472657,146.003
light,smartphone,1654705824841909200,610.4039091796875,143.978
light,smartphone,1654705825001908700,610.5639086914063,143.033
light,smartphone,1654705825161907700,610.7239077148438,36.990
light,smartphone,1654705825321909000,610.8839089355469,35.033
light,smartphone,1654705825481912000,611.043912109375,28.013
light,smartphone,1654705825641912000,611.203912109375,24.975
light,smartphone,1654705825801913900,611.3639138183594,31.995
light,smartphone,1654705825961908200,611.523908203125,34.020
light,smartphone,1654705826121908200,611.683908203125,35.033
light,smartphone,1654705826281914400,611.8439143066406,125.010
light,smartphone,1654705826441908500,612.0039084472656,135.000
light,smartphone,1654705826601908500,612.1639084472656,132.975
light,smartphone,1654705826761908200,612.323908203125,138.982
light,smartphone,1654705826921916200,612.4839162597656,126.968
light,smartphone,1654705827081916700,612.6439167480469,123.998
light,smartphone,1654705827241905700,612.8039057617187,110.970
light,smartphone,1654705827401912300,612.9639123535156,105.030
light,smartphone,1654705827561913600,613.1239135742187,94.973
light,smartphone,1654705827721908200,613.283908203125,89.978
light,smartphone,1654705827881908500,613.4439084472656,93.015
light,smartphone,1654705828041908000,613.6039079589843,92.003
light,smartphone,1654705828361912800,613.9239128417969,95.985
light,smartphone,1654705828521897200,614.0838972167969,94.973
light,smartphone,1654705828681908700,614.2439086914062,98.010
light,smartphone,1654705828841908200,614.403908203125,106.988
light,smartphone,1654705829001910300,614.56391015625,103.005
light,smartphone,1654705829161908500,614.7239084472657,104.018
light,smartphone,1654705829321910300,614.88391015625,110.970
light,smartphone,1654705829481894700,615.0438947753906,109.013
light,smartphone,1654705829641912800,615.2039128417969,106.988
light,smartphone,1654705829801909800,615.3639096679688,110.970
light,smartphone,1654705829961908500,615.5239084472656,115.020
light,smartphone,1654705830121908200,615.683908203125,116.033
light,smartphone,1654705830281909000,615.8439089355469,122.985
light,smartphone,1654705830441899300,616.0038991699219,123.998
light,smartphone,1654705830601909200,616.1639091796875,122.985
light,smartphone,1654705830761908200,616.323908203125,135.000
light,smartphone,1654705830921912800,616.4839128417968,126.023
light,smartphone,1654705831081912800,616.6439128417969,139.995
light,smartphone,1654705831241909000,616.8039089355469,137.970
light,smartphone,1654705831401897700,616.9638977050781,135.000
light,smartphone,1654705831561909000,617.1239089355469,138.982
light,smartphone,1654705831721911300,617.2839113769531,128.993
light,smartphone,1654705831881908000,617.4439079589844,137.970
light,smartphone,1654705832041908200,617.603908203125,152.010
light,smartphone,1654705832201917000,617.7639169921875,19.980
light,smartphone,1654705832521910300,618.08391015625,22.005
light,smartphone,1654705832681907700,618.2439077148438,68.985
light,smartphone,1654705832841908500,618.4039084472656,121.028
light,smartphone,1654705833001908500,618.5639084472656,119.003
light,smartphone,1654705833161908200,618.723908203125,89.033
light,smartphone,1654705833321895700,618.8838957519531,40.972
light,smartphone,1654705833481912300,619.0439123535157,36.990
light,smartphone,1654705833641912000,619.203912109375,67.028
light,smartphone,1654705833801908500,619.3639084472657,78.030
light,smartphone,1654705833961908700,619.5239086914063,73.980
light,smartphone,1654705834121908700,619.6839086914063,76.005
light,smartphone,1654705834281908700,619.8439086914062,67.028
light,smartphone,1654705834441908700,620.0039086914062,67.973
light,smartphone,1654705834601908000,620.1639079589844,83.970
light,smartphone,1654705834761908200,620.323908203125,93.015
light,smartphone,1654705834921912300,620.4839123535156,94.028
light,smartphone,1654705835081912800,620.6439128417969,92.003
light,smartphone,1654705835241908700,620.8039086914063,89.978
light,smartphone,1654705835401908200,620.963908203125,92.003
light,smartphone,1654705835561908000,621.1239079589843,93.015
light,smartphone,1654705835721908500,621.2839084472656,103.005
light,smartphone,1654705835881908200,621.443908203125,100.980
light,smartphone,1654705836041908200,621.603908203125,101.993
light,smartphone,1654705836361911800,621.9239118652343,99.968
light,smartphone,1654705836681908500,622.2439084472657,94.028
light,smartphone,1654705837001908500,622.5639084472656,95.985
light,smartphone,1654705837321909000,622.8839089355469,90.990
light,smartphone,1654705837481923300,623.0439233398438,89.033
light,smartphone,1654705837641911000,623.2039111328126,85.995
light,smartphone,1654705837801908500,623.3639084472657,83.970
light,smartphone,1654705837961915600,623.5239155273438,88.020
light,smartphone,1654705838121908500,623.6839084472656,85.995
light,smartphone,1654705838281908500,623.8439084472657,83.970
light,smartphone,1654705838441908200,624.003908203125,81.000
light,smartphone,1654705838601909000,624.1639089355468,83.970
light,smartphone,1654705838921895000,624.4838950195312,84.983
light,smartphone,1654705839081916200,624.6439162597657,93.015
light,smartphone,1654705839241908200,624.803908203125,89.033
light,smartphone,1654705839561908500,625.1239084472656,93.015
light,smartphone,1654705839721908200,625.283908203125,92.003
light,smartphone,1654705839881894700,625.4438947753906,94.973
light,smartphone,1654705840041909500,625.6039094238281,85.995
light,smartphone,1654705840201912600,625.7639125976563,83.970
light,smartphone,1654705840361916700,625.9239167480468,93.015
light,smartphone,1654705840521915600,626.0839155273437,98.010
light,smartphone,1654705840681909000,626.2439089355469,99.968
light,smartphone,1654705840841894100,626.4038940429688,93.015
light,smartphone,1654705841001910000,626.5639099121094,89.978
light,smartphone,1654705841161908200,626.723908203125,95.985
light,smartphone,1654705841321912600,626.8839125976563,93.015
light,smartphone,1654705841481911800,627.0439118652343,94.973
light,smartphone,1654705841641912000,627.203912109375,96.998
light,smartphone,1654705841801900500,627.3639006347656,92.003
light,smartphone,1654705841961908500,627.5239084472656,99.023
light,smartphone,1654705842121911800,627.6839118652343,93.015
light,smartphone,1654705842441914000,628.0039140625,79.988
light,smartphone,1654705842601908500,628.1639084472656,72.968
light,smartphone,1654705842761895700,628.3238957519532,89.033
light,smartphone,1654705842921913600,628.4839135742187,92.003
light,smartphone,1654705843241906700,628.8039067382813,95.985
light,smartphone,1654705843401907000,628.9639069824219,83.025
light,smartphone,1654705843561907700,629.1239077148438,83.970
light,smartphone,1654705843721895200,629.2838952636719,89.978
light,smartphone,1654705843881906400,629.4439064941406,88.020
light,smartphone,1654705844041910500,629.6039106445312,99.023
light,smartphone,1654705844201913600,629.7639135742188,74.993
light,smartphone,1654705844361906400,629.9239064941406,78.030
light,smartphone,1654705844521906700,630.0839067382813,94.973
light,smartphone,1654705844841907200,630.4039072265625,101.993
light,smartphone,1654705845001907700,630.5639077148437,83.970
light,smartphone,1654705845321910300,630.88391015625,95.985
light,smartphone,1654705845481910300,631.04391015625,99.023
light,smartphone,1654705845641911300,631.2039113769531,98.010
light,smartphone,1654705845801907000,631.3639069824219,78.030
light,smartphone,1654705845961907200,631.5239072265625,83.970
light,smartphone,1654705846121915000,631.6839147949219,92.003
light,smartphone,1654705846281907500,631.8439074707031,94.973
light,smartphone,1654705846601907000,632.1639069824218,77.018
light,smartphone,1654705846761911300,632.3239113769531,83.970
light,smartphone,1654705846921910800,632.4839108886719,94.028
light,smartphone,1654705847081916200,632.6439162597657,98.010
light,smartphone,1654705847241910300,632.80391015625,90.990
light,smartphone,1654705847401907500,632.9639074707031,83.025
light,smartphone,1654705847561908200,633.123908203125,93.015
light,smartphone,1654705847721911000,633.2839111328125,92.003
light,smartphone,1654705847881907500,633.4439074707032,99.023
light,smartphone,1654705848041909500,633.6039094238281,88.020
light,smartphone,1654705848201911000,633.7639111328125,84.983
light,smartphone,1654705848361907200,633.9239072265625,95.985
light,smartphone,1654705848521907700,634.0839077148438,96.998
light,smartphone,1654705848681916000,634.243916015625,72.022
light,smartphone,1654705848841906700,634.4039067382812,61.020
light,smartphone,1654705849001907000,634.5639069824218,72.022
light,smartphone,1654705849161909500,634.7239094238281,98.010
light,smartphone,1654705849321907200,634.8839072265625,100.980
light,smartphone,1654705849481912000,635.043912109375,60.008
light,smartphone,1654705849641909200,635.2039091796875,52.988
light,smartphone,1654705849801910500,635.3639106445313,82.013
light,smartphone,1654705849961907000,635.5239069824219,98.010
light,smartphone,1654705850121907200,635.6839072265625,104.018
light,smartphone,1654705850281892900,635.8438928222656,105.030
light,smartphone,1654705850441906700,636.0039067382812,99.968
light,smartphone,1654705850601907200,636.1639072265625,94.028
light,smartphone,1654705850761907200,636.3239072265625,99.023
light,smartphone,1654705850921911600,636.4839116210937,99.968
light,smartphone,1654705851081909200,636.6439091796875,95.985
light,smartphone,1654705851241904000,636.8039040527344,98.010
light,smartphone,1654705851401910800,636.9639108886719,109.013
light,smartphone,1654705851561907000,637.1239069824219,106.988
light,smartphone,1654705851721907200,637.2839072265625,109.013
light,smartphone,1654705851881907500,637.4439074707032,108.000
light,smartphone,1654705852041907700,637.6039077148438,28.013
light,smartphone,1654705852241909500,637.8039094238281,3.983
light,smartphone,1654705852524484600,638.0864846191406,1.013
light,smartphone,1654705852724483000,638.2864831542969,0.000
light,smartphone,1654705858124485600,643.6864855957032,0.000
light,smartphone,1654705858524576500,644.0865764160156,0.000
light,smartphone,1654705858724487400,644.2864873046875,0.000
light,smartphone,1654705864324469500,649.8864694824218,0.000
light,smartphone,1654705869324470300,654.8864702148437,0.000
light,smartphone,1654705869924470300,655.4864702148437,0.000
light,smartphone,1654705892124462000,677.6864621582031,0.000
light,smartphone,1654705896324482000,681.8864819335937,0.000
light,smartphone,1654705918324460800,703.8864606933594,0.000
light,smartphone,1654705923724482600,709.2864826660157,0.000
light,smartphone,1654705934924467200,720.4864672851562,0.000
light,smartphone,1654705938324484400,723.886484375,0.000
light,smartphone,1654705961124473300,746.6864733886719,0.000
light,smartphone,1654705966524456400,752.0864565429688,0.000
light,smartphone,1654705968324470500,753.8864704589844,0.000
light,smartphone,1654705981524469500,767.0864694824219,0.000
light,smartphone,1654705986924459300,772.4864592285156,0.000
light,smartphone,1654705988324483300,773.8864833984375,0.000
light,smartphone,1654705988524471300,774.0864711914063,0.000
light,smartphone,1654705989124484600,774.6864846191406,0.000
light,smartphone,1654705989324471300,774.8864711914063,0.000
light,smartphone,1654705989924471300,775.4864711914063,0.000
light,smartphone,1654705995324472800,780.8864729003906,0.000
light,smartphone,1654705995524478700,781.0864787597657,0.000
light,smartphone,1654705995724470000,781.2864699707031,0.000
light,smartphone,1654705995924472000,781.4864721679687,0.000
light,smartphone,1654705996124488200,781.68648828125,0.000
light,smartphone,1654705996524472000,782.0864721679687,0.000
light,smartphone,1654705999524487400,785.0864873046875,0.000
light,smartphone,1654706005324472600,790.88647265625,0.000
light,smartphone,1654706007324484400,792.886484375,0.000
light,smartphone,1654706007924470800,793.486470703125,0.000
light,smartphone,1654706009524490500,795.0864904785157,0.000
light,smartphone,1654706009724470500,795.2864704589844,0.000
light,smartphone,1654706009924481800,795.4864816894532,0.000
light,smartphone,1654706031724463900,817.2864638671875,0.000
light,smartphone,1654706037124972800,822.6869729003906,0.000
light,smartphone,1654706037524487400,823.0864873046875,0.000
light,smartphone,1654706065124511200,850.6865112304688,0.000
light,smartphone,1654706070524471300,856.0864711914063,0.000
light,smartphone,1654706070724471000,856.2864709472656,0.000
light,smartphone,1654706070924488200,856.48648828125,0.000
light,smartphone,1654706071124475600,856.6864755859375,0.000
light,smartphone,1654706072924470800,858.486470703125,0.000
light,smartphone,1654706073324481800,858.8864816894531,0.000
light,smartphone,1654706086924962300,872.4869624023438,0.000
light,smartphone,1654706092324599300,877.8865993652344,0.000
light,smartphone,1654706092724486400,878.286486328125,0.000
light,smartphone,1654706093124579300,878.6865793457031,0.000
light,smartphone,1654706093324485400,878.8864853515626,0.000
light,smartphone,1654706093724472300,879.2864724121093,0.000
light,smartphone,1654706098524486700,884.0864865722656,0.000
light,smartphone,1654706098924575200,884.4865751953125,0.000
light,smartphone,1654706101324482600,886.8864826660156,0.000
light,smartphone,1654706117724969500,903.2869694824219,0.000
light,smartphone,1654706123124959500,908.6869594726562,0.000
light,smartphone,1654706124924490500,910.4864904785156,0.000
light,smartphone,1654706125124470800,910.686470703125,0.000
light,smartphone,1654706125724471000,911.2864709472656,4.995
light,smartphone,1654706125924472600,911.48647265625,34.020
light,smartphone,1654706126124472600,911.68647265625,68.985
light,smartphone,1654706126317279500,911.8792795410156,68.985
light,smartphone,1654706126557279500,912.1192795410157,98.010
light,smartphone,1654706126717279700,912.2792797851563,87.007
light,smartphone,1654706126877279200,912.439279296875,89.033
light,smartphone,1654706127037280000,912.5992800292969,93.015
light,smartphone,1654706127197278200,912.7592783203125,84.983
light,smartphone,1654706127517279200,913.079279296875,89.033
light,smartphone,1654706127677279200,913.239279296875,99.023
light,smartphone,1654706127837280000,913.3992800292968,95.985
light,smartphone,1654706127997279500,913.5592795410156,92.003
light,smartphone,1654706128157268200,913.7192683105469,96.998
light,smartphone,1654706128317281800,913.8792817382813,99.968
light,smartphone,1654706128477281800,914.0392817382813,95.985
light,smartphone,1654706128637276200,914.1992761230468,85.995
light,smartphone,1654706128797279700,914.3592797851562,89.033
light,smartphone,1654706128957279200,914.519279296875,94.973
light,smartphone,1654706129117279000,914.6792790527344,99.023
light,smartphone,1654706129277280000,914.8392800292969,101.993
light,smartphone,1654706129437280300,914.9992802734375,98.010
light,smartphone,1654706129597297700,915.1592976074219,100.980
light,smartphone,1654706129757281800,915.3192817382812,106.988
light,smartphone,1654706129917281300,915.47928125,109.013
light,smartphone,1654706130077279500,915.6392795410156,105.030
light,smartphone,1654706130237279200,915.799279296875,104.018
light,smartphone,1654706130397279000,915.9592790527344,109.013
light,smartphone,1654706130557283300,916.1192834472656,106.988
light,smartphone,1654706130717279500,916.2792795410156,99.023
light,smartphone,1654706130877279700,916.4392797851563,94.028
light,smartphone,1654706131037279700,916.5992797851562,98.010
light,smartphone,1654706131197283000,916.7592829589844,99.023
light,smartphone,1654706131357280000,916.9192800292968,98.010
light,smartphone,1654706131517279700,917.0792797851562,30.983
light,smartphone,1654706131677279200,917.239279296875,31.995
light,smartphone,1654706131837279500,917.3992795410156,39.015
light,smartphone,1654706131997279700,917.5592797851563,90.990
