,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,labelRowing,labelSitting,labelCycling,labelStanding,labelRunning,light_phone_lux,mag_phone_x,mag_phone_y,mag_phone_z,grav_phone_x,grav_phone_y,grav_phone_z,simple_dist_outlier
2022-06-22 20:07:09.573286,-0.5314544118367709,0.0018804837018251421,-0.15633138326498178,-0.2475118367337228,0.39432496552427226,-0.08456952899443702,1.0,0.0,0.0,0.0,0.0,37.02375030517578,-16.12012571334839,-14.58375057220459,30.787876091003422,6.170968138254607,0.3157417943472795,-7.592182021874647,False
2022-06-22 20:07:10.073286,-1.025606965118984,1.163068540816037,-1.5930064399287385,-0.12649511486261136,0.3859080597198182,-0.13820959873638064,1.0,0.0,0.0,0.0,0.0,15.322500864664711,-21.49425075531006,-17.359125785827633,27.133501319885248,7.292680749353372,0.9788295604148,-6.460529354383361,False
2022-06-22 20:07:10.573286,-1.1439795763987417,0.11580490503671036,0.049270373751532384,-0.07309054762546745,1.4809581068748574,0.16570139114024504,1.0,0.0,0.0,0.0,0.0,10.350000381469727,-29.048251342773444,-20.86762580871582,13.144125433862207,8.899911574597631,1.9728331723303163,-2.5543669267856286,False
2022-06-22 20:07:11.073286,-0.2756200845424945,-0.1591965636381736,0.4352207321387071,-0.10459297203208104,-0.15354438848757687,0.08178539607727614,1.0,0.0,0.0,0.0,0.0,27.3150011698405,-35.40150184631348,-16.609125518798827,-5.4731251955032345,9.59714143092816,1.0346742157752695,1.6779178908238044,False
2022-06-22 20:07:11.573286,0.11287029734197655,-1.9243328616304216,1.5851755715766045,0.012263398687794523,0.032759065933103834,0.2697212926522864,1.0,0.0,0.0,0.0,0.0,40.01062679290772,-37.23637672424317,-12.44887550354004,-3.035625116825104,9.746252671727595,-0.15329524291292676,0.8461926309567578,False
2022-06-22 20:07:12.073286,0.6874260352208064,0.04630132105488043,0.07820970421800247,-0.047741432539903775,-0.3216085588075937,-0.09609372917419444,1.0,0.0,0.0,0.0,0.0,40.320000966389976,-35.57287643432617,-10.978875427246091,0.1338750088214875,9.771837087777943,-0.5002609605972583,0.16291182518006492,False
2022-06-22 20:07:12.573286,0.2737795541871269,0.0933395764737759,-0.19035605580176948,0.3257695771050903,-0.0636538402111498,0.093613585986566,1.0,0.0,0.0,0.0,0.0,33.682501475016274,-35.96212646484375,-11.926125507354733,5.185875196456909,9.774703691590506,-0.5877240137109216,-0.4769391260057125,False
2022-06-22 20:07:13.073286,0.002571195926306387,0.7037708444415398,-2.2511886768745932,0.3020380512582806,-0.3808252052667568,-0.08010829067876879,1.0,0.0,0.0,0.0,0.0,11.002500693003334,-38.34525131225586,-5.768625249862671,8.141625308990479,9.636152465388461,-1.3793048375057724,-0.359239061510208,False
2022-06-22 20:07:13.573286,0.1417383964245136,-0.2393565659339611,0.4322805060790135,-0.3292678601954741,-0.541208577199051,-0.4322514439610621,1.0,0.0,0.0,0.0,0.0,6.997500419616699,-31.548751449584962,-15.90225067138672,16.28062572479248,9.128597186161922,1.0827947481033893,-3.280193177553324,False
2022-06-22 20:07:14.073286,-0.7034910579897323,0.055968067556057335,0.0881463941538109,-0.003889939282089472,-0.12660748566026395,0.2956830412149429,1.0,0.0,0.0,0.0,0.0,16.65000057220459,-25.408125953674315,-20.276250762939455,21.30525081634521,8.09880737988454,1.9377821121575696,-5.149290768605359,False
2022-06-22 20:07:14.573286,0.7033056112436148,-0.9086454206934342,1.2812690138816831,-0.2210625651328323,-0.07231699345776668,0.2220258517190814,1.0,0.0,0.0,0.0,0.0,31.34250068664551,-28.029001197814946,-15.547500629425047,21.466500701904298,8.132358936163095,0.7668151523058231,-5.418502569198608,False
2022-06-22 20:07:15.073286,1.0990041696800377,-0.7209445699205939,0.22069339932135812,-0.09536982383930458,-0.07584808561248038,0.0023296452830282037,1.0,0.0,0.0,0.0,0.0,28.665001551310226,-27.80287624359131,-15.65400064468384,20.598000717163085,8.141686025655494,0.7182893949859547,-5.413032864624599,False
2022-06-22 20:07:15.573286,-0.275256336859937,-0.10249208729222137,0.22307763009701131,0.1670196525541679,-0.14736536449208013,-0.09674570967777156,1.0,0.0,0.0,0.0,0.0,30.493126392364502,-25.39200107574463,-17.045250911712643,21.04425086975097,7.930344698564061,0.7924158831812301,-5.707821108260244,False
2022-06-22 20:07:16.073286,-0.12727095530583307,0.1714530194608065,-0.5252664364301242,0.3766744941911803,0.4404158843323015,-0.011759147585298006,1.0,0.0,0.0,0.0,0.0,26.32500076293945,-22.793250846862797,-15.943500576019288,26.41762622833252,7.665374132303091,0.4179216096392618,-6.05654543179732,False
2022-06-22 20:07:16.573286,-0.6874703641207713,1.3571790827895112,-1.5436660478699882,-0.1857489961603621,-0.32769726027014123,-0.224577808471502,1.0,0.0,0.0,0.0,0.0,3.6675000985463466,-29.69962619781494,-12.399750423431394,22.66275074005127,8.501691062495393,-0.09234363316857028,-4.783084374553752,False
2022-06-22 20:07:17.073286,-0.6329859586862417,0.03532545841657198,-0.15440438802425674,-0.1978027148423,0.4494907500831267,0.10362381188091464,1.0,0.0,0.0,0.0,0.0,11.0025003751119,-24.489375953674315,-18.57900081634521,23.535750885009765,7.954414230126601,1.5581829135234542,-5.480643703387335,False
2022-06-22 20:07:17.573286,-0.03559524608108233,-0.5019969220431346,0.9477064677004544,-0.009629764831361343,0.2407469955308117,0.2493841065102661,1.0,0.0,0.0,0.0,0.0,28.32750129699707,-32.05537616729736,-15.730875797271725,14.969250679016113,9.121268326381466,0.7478566174307522,-3.4802558602027167,False
2022-06-22 20:07:18.073286,0.541690358575785,-1.686244955602682,1.4727223796664544,-0.19915344484835726,-0.010018757913472513,0.209585689728693,1.0,0.0,0.0,0.0,0.0,33.34500058492025,-35.44087646484375,-10.660875396728516,11.206500358581543,9.348281122603506,-0.6033066690697352,-2.879464779260024,False
2022-06-22 20:07:18.573286,0.8042561824505146,0.046966417477681086,-0.39171112271455616,0.04510414176799644,-0.09512456850363657,-0.012064579390705777,1.0,0.0,0.0,0.0,0.0,33.513750076293945,-34.33612663269043,-9.327375354766843,11.076000480651855,9.29769284908588,-1.0631677244718258,-2.914484386260693,False
2022-06-22 20:07:19.073286,-0.1001632978331368,0.0008622787471087452,0.13513980721527674,0.044817880564808565,-0.180853435892682,-0.2521013005302762,1.0,0.0,0.0,0.0,0.0,33.997501373291016,-31.43812622070313,-13.082625522613526,16.020000629425052,8.98603698442567,-0.32059464775869306,-3.888238906860352,False
2022-06-22 20:07:19.573286,-0.03870111141564708,1.1985691864535493,-1.3946272989488997,0.13020640446470594,0.36087413528442097,0.02303564826131992,1.0,0.0,0.0,0.0,0.0,16.23375105857849,-33.879001502990725,-12.61837547302246,14.616000690460204,9.314329651166807,-0.3846866453400339,-2.7605894309169843,False
2022-06-22 20:07:20.073286,-0.9153170585632324,0.7578410299924704,-0.9189838904600875,0.09357978594254326,-0.5439809603759875,-0.293021262372629,1.0,0.0,0.0,0.0,0.0,10.012500286102297,-31.12875122070313,-15.405000591278073,18.322500686645512,8.749944191712599,0.710680398875131,-4.2922166631771965,False
2022-06-22 20:07:20.573286,0.1310081661872144,-0.38365369529094334,0.4826995156845956,-0.17835522720695668,-0.04226204816181705,0.2006186560885805,1.0,0.0,0.0,0.0,0.0,19.32750066121419,-27.82575115203857,-16.33387577056885,21.367500839233397,8.294569987171101,0.9853030521914644,-5.133550643920898,False
2022-06-22 20:07:21.073286,0.2236416431573721,-1.199343473292314,1.4310817535106952,-0.07219951772668327,0.1707190859865827,0.3709828796295019,1.0,0.0,0.0,0.0,0.0,31.657501220703125,-30.71887615203857,-13.703625564575196,18.866625747680665,8.450608253479004,0.09907014570378052,-4.9447727753565855,False
2022-06-22 20:07:21.573286,1.1903595474531066,-0.7649970077118784,0.3612019745808727,0.09309924868339638,-0.10047861110783657,0.01168279018130083,1.0,0.0,0.0,0.0,0.0,29.99250157674153,-32.79862651824951,-8.813250341415404,16.225875587463378,8.756038557808354,-1.09382663807779,-4.274646786023986,False
2022-06-22 20:07:22.073286,-0.20054955752390732,-0.042455800580528544,0.06468624438879625,-0.005077092635954889,-0.2419975415083035,-0.2832726937419963,1.0,0.0,0.0,0.0,0.0,29.992500940958664,-28.053751182556148,-12.145875453948975,20.78287570953369,8.188434079008282,-0.40711039286941497,-5.3577157596372205,False
2022-06-22 20:07:22.573286,0.2952889387424176,0.5683784628143678,-1.4986927050810597,0.05422599678142713,0.786782089405908,0.17397898751816962,1.0,0.0,0.0,0.0,0.0,23.35500144958496,-28.935001220703125,-14.405625553131106,20.768250904083253,8.627218154760508,-0.14027539354831858,-4.42228843157108,False
2022-06-22 20:07:23.073286,-1.1671948342953091,1.1250730682656451,-0.6436412604349964,0.15003645898146062,-0.6421485494136949,-0.4323813261569671,1.0,0.0,0.0,0.0,0.0,8.010000387827555,-30.937126350402828,-14.777625617980958,18.83925073623657,8.665748650172972,0.4769904974426301,-4.433326851646855,False
2022-06-22 20:07:23.573286,-0.5813658512555636,0.072218113220655,0.13301671926791853,-0.15871911630249366,0.0810335622025797,0.13797908041250104,1.0,0.0,0.0,0.0,0.0,14.748750686645508,-26.42437614440918,-16.276125755310062,23.527876052856445,8.086357877804684,0.9794516941675772,-5.4557059086286115,False
2022-06-22 20:07:24.073286,0.29396861454225937,-0.6167239292331461,0.7429888023520416,-0.0998360511521756,0.10671980538458196,0.349266258380288,1.0,0.0,0.0,0.0,0.0,29.65500068664551,-30.838126258850092,-13.266375579833984,19.13400089263916,8.56442158177214,0.04979435639139616,-4.760976917338821,False
